screen_name,created_at,text
in_gr,2021-06-25,Παγώνη: Θα πετάξουμε τη μάσκα όταν εμβολιαστεί το 80% του πληθυσμού https://t.co/50YcMpXzDe
in_gr,2021-06-24,Εμβολιασμός τώρα αλλιώς το τέταρτο κύμα «δίνει ραντεβού τον Σεπτέμβρη» - Ανησυχία για την μειωμένη προσέλευση τον Ιούλιο https://t.co/SSwaGKBZAo
in_gr,2021-06-24,Έρευνες για ένα μόνο εμβόλιο που θα «πιάνει» κοροναϊούς και μεταλλάξεις https://t.co/j4y1dG6dko
in_gr,2021-06-23,Παπαευαγγέλου: Νέοι τα περισσότερα στα κρούσματα – SOS για τις περιοχές με χαμηλή εμβολιαστική κάλυψη https://t.co/YrDylabHoi
in_gr,2021-06-23,Κοροναϊός: Τα εμβόλια αποτελεσματικά κατά του ινδικού στελέχους Δέλτα  - Το στέλεχος Άλφα προστατεύει απο την επαναμόλυνση https://t.co/QQdSqqaliX
in_gr,2021-06-23,Ισραήλ - κοροναϊός: Σε καραντίνα όσοι έχουν εκτεθεί στο στέλεχος ΔΕΛΤΑ ακόμη και αν έχουν εμβολιαστεί https://t.co/GMvxdExTxN
in_gr,2021-06-23,"Μητσοτάκης στο Υπουργικό: Οι εμβολιασμοί προχωρούν, έχουμε κάθε λόγο να είμαστε συγκρατημένα αισιόδοξοι https://t.co/psR0A0iUXZ"
in_gr,2021-06-23,Γώγος: Έξαρση κρουσμάτων στο Ισραήλ παρά την εμβολιαστική κάλυψη στο 60% https://t.co/DtRBSZ0oJO
in_gr,2021-06-23,Κατερίνη: Πέθανε 61χρονος γιατρός - Μια μέρα μετά το εμβόλιο της Pfizer https://t.co/ogbX5DCSEw
in_gr,2021-06-23,Καμπανάκι Βασιλακόπουλου: Μην αμελείτε τον εμβολιασμό - Αν συνεχίσουμε έτσι δεν θα φτάσουμε το 70% ανοσίας https://t.co/ddAWObNo1r
in_gr,2021-06-22,Χρούσος: Μπορεί να μην χρειαστεί τρίτη δόση το φθινόπωρο - Από οποιαδήποτε εμβόλιο αν απαιτηθεί https://t.co/bkOaPlwosU
in_gr,2021-06-22,Κοροναϊός: Τέλος οι μάσκες μέσα στον Ιούλιο - Αντίστροφη μέτρηση για τα προνόμια στους εμβολιασμένους https://t.co/iuXAq0F02j
in_gr,2021-06-21,Μπαχ: Εμβολιασμένο πάνω από το 80% των κατοίκων του Ολυμπιακού Χωριού https://t.co/d19HHurSYg
